CNKEY;CN_CODE;LEVEL;NAME_FR
853340000080;8533 40;4; autres résistances variables (y compris les rhéostats et les potentiomètres)
853340100080;8533 40 10;5; pour une puissance n'excédant pas 20 W
853340900080;8533 40 90;5; autres
853390000080;8533 90 00;4; Parties
853400000080;8534 00;3;Circuits imprimés
853400110010;;4; ne comportant que des éléments conducteurs et des contacts
853400110080;8534 00 11;5; Circuits multicouches
853400190080;8534 00 19;5; autres
853400900080;8534 00 90;4; comportant d'autres éléments passifs
853500000080;8535;3;Appareillage pour la coupure, le sectionnement, la protection, le branchement, le raccordement ou la connexion des circuits électriques (interrupteurs, commutateurs, coupecircuit, parafoudres, limiteurs de tension, parasurtenseurs, prises de courant et autres connecteurs, boîtes de jonction, par exemple), pour une tension excédant 1000 V
853510000080;8535 10 00;4; Fusibles et coupecircuit à fusibles
853521000010;;4; Disjoncteurs
853521000080;8535 21 00;5; pour une tension inférieure à 72,5 kV
853529000080;8535 29 00;5; autres
853530000080;8535 30;4; Sectionneurs et interrupteurs
853530100080;8535 30 10;5; pour une tension inférieure à 72,5 kV
853530900080;8535 30 90;5; autres
853540000080;8535 40 00;4; Parafoudres, limiteurs de tension et parasurtenseurs
853590000080;8535 90 00;4; autres
853600000080;8536;3;"Appareillage pour la coupure, le sectionnement, la protection, le branchement, le raccordement ou la connexion des circuits électriques (interrupteurs, commutateurs, relais, coupecircuit, parasurtenseurs, fiches et prises de courant, douilles pour lampes et autres connecteurs, boîtes de jonction, par exemple), pour une tension n'excédant pas 1000 V; connecteurs pour fibres optiques, faisceaux ou câbles de fibres optiques"
853610000080;8536 10;4; Fusibles et coupecircuit à fusibles
853610100080;8536 10 10;5; pour une intensité n'excédant pas 10 A
853610500080;8536 10 50;5; pour une intensité excédant 10 A mais n'excédant pas 63 A
853610900080;8536 10 90;5; pour une intensité excédant 63 A
853620000080;8536 20;4; Disjoncteurs
853620100080;8536 20 10;5; pour une intensité n'excédant pas 63 A
853620900080;8536 20 90;5; pour une intensité excédant 63 A
853630000080;8536 30;4; autres appareils pour la protection des circuits électriques
853630100080;8536 30 10;5; pour une intensité n'excédant pas 16 A
853630300080;8536 30 30;5; pour une intensité excédant 16 A mais n'excédant pas 125 A
853630900080;8536 30 90;5; pour une intensité excédant 125 A
853641000010;;4; Relais
853641000080;8536 41;5; pour une tension n'excédant pas 60 V
853641100080;8536 41 10;6; pour une intensité n'excédant pas 2 A
853641900080;8536 41 90;6; pour une intensité excédant 2 A
853649000080;8536 49 00;5; autres
853650000080;8536 50;4; autres interrupteurs, sectionneurs et commutateurs
853650030080;8536 50 03;5; Interrupteurs électroniques à courant alternatif consistant en circuits d'entrée et de sortie à couplage optique (interrupteurs CA à thyristor isolé)
853650050080;8536 50 05;5; Interrupteurs électroniques, y compris interrupteurs électroniques à protection thermique, composés d'un transistor et d'une puce logique (technologie chiponchip)
853650070080;8536 50 07;5; Interrupteurs électromécaniques à action brusque pour un courant n'excédant pas 11 A
853650110010;;5; autres
853650110020;;6; pour une tension n'excédant pas 60 V
853650110080;8536 50 11;7; à touche ou à bouton
853650150080;8536 50 15;7; rotatifs
853650190080;8536 50 19;7; autres
853650800080;8536 50 80;6; autres
853661000010;;4; Douilles pour lampes, fiches et prises de courant
853661000080;8536 61;5; Douilles pour lampes
853661100080;8536 61 10;6; Douilles Edison
853661900080;8536 61 90;6; autres
853669000080;8536 69;5; autres
853669100080;8536 69 10;6; pour câbles coaxiaux
853669300080;8536 69 30;6; pour circuits imprimés
853669900080;8536 69 90;6; autres
853670000080;8536 70 00;4; Connecteurs pour fibres optiques, faisceaux ou câbles de fibres optiques
853690000080;8536 90;4; autres appareils
853690010080;8536 90 01;5; Éléments préfabriqués pour canalisations électriques
853690100080;8536 90 10;5; Connexions et éléments de contact pour fils et câbles
853690400080;8536 90 40;5; Brides de batteries des types utilisés pour véhicules automobiles des nos 8702, 8703, 8704 ou 8711
853690950080;8536 90 95;5; autres
853700000080;8537;3;Tableaux, panneaux, consoles, pupitres, armoires et autres supports comportant plusieurs appareils des nos 8535 ou 8536, pour la commande ou la distribution électrique, y compris ceux incorporant des instruments ou appareils du chapitre 90 ainsi que les appareils de commande numérique, autres que les appareils de commutation du no 8517
853710000080;8537 10;4; pour une tension n'excédant pas 1000 V
853710100080;8537 10 10;5; Armoires de commande numérique incorporant une machine automatique de traitement de l'information
853710910010;;5; autres
853710910080;8537 10 91;6; Appareils de commande à mémoire programmable
853710950080;8537 10 95;6; Dispositifs de commande tactile (dénommés écrans tactiles) sans capacité d'affichage, destinés à être incorporés dans des appareils d'affichage et fonctionnant en détectant et en localisant la pression appliquée sur la surface d'affichage
853710980080;8537 10 98;6; autres
853720000080;8537 20;4; pour une tension excédant 1000 V
853720910080;8537 20 91;5; pour une tension excédant 1000 V mais n'excédant pas 72,5 kV
853720990080;8537 20 99;5; pour une tension excédant 72,5 kV
853800000080;8538;3;Parties reconnaissables comme étant exclusivement ou principalement destinées aux appareils des nos 8535, 8536 ou 8537
853810000080;8538 10 00;4; Tableaux, panneaux, consoles, pupitres, armoires et autres supports du no 8537, dépourvus de leurs appareils
853890000080;8538 90;4; autres
853890110010;;5; pour testeurs de disques (wafers) à semiconducteur
853890110080;8538 90 11;6; Assemblages électroniques
853890190080;8538 90 19;6; autres
853890910010;;5; autres
853890910080;8538 90 91;6; Assemblages électroniques
853890990080;8538 90 99;6; autres
853900000080;8539;3;"Lampes et tubes électriques à incandescence ou à décharge, y compris les articles dits « phares et projecteurs scellés » et les lampes et tubes à rayons ultraviolets ou infrarouges; lampes à arc; sources lumineuses à diodes émettrices de lumière (LED)"
853910000080;8539 10 00;4; Articles dits « phares et projecteurs scellés »
853921000010;;4; autres lampes et tubes à incandescence, à l'exclusion de ceux à rayons ultraviolets ou infrarouges
853921000080;8539 21;5; halogènes, au tungstène
853921300080;8539 21 30;6; des types utilisés pour motocycles ou autres véhicules automobiles
853921920010;;6; autres, d'une tension
853921920080;8539 21 92;7; excédant 100 V
853921980080;8539 21 98;7; n'excédant pas 100 V
853922000080;8539 22;5; autres, d'une puissance n'excédant pas 200 W et d'une tension excédant 100 V
853922100080;8539 22 10;6; à réflecteurs
853922900080;8539 22 90;6; autres
853929000080;8539 29;5; autres
853929300080;8539 29 30;6; des types utilisés pour motocycles ou autres véhicules automobiles
853929920010;;6; autres, d'une tension
853929920080;8539 29 92;7; excédant 100 V
853929980080;8539 29 98;7; n'excédant pas 100 V
853931000010;;4; Lampes et tubes à décharge, autres qu'à rayons ultraviolets
853931000080;8539 31;5; fluorescents, à cathode chaude
853931100080;8539 31 10;6; à deux culots
853931900080;8539 31 90;6; autres
853932000080;8539 32;5;" Lampes à vapeur de mercure ou de sodium; lampes à halogénure métallique"
853932200080;8539 32 20;6; à vapeur de mercure ou de sodium
853932900080;8539 32 90;6; à halogénure métallique
853939000080;8539 39;5; autres
853939200080;8539 39 20;6; Lampes fluorescentes à cathode froide (CCFL) pour le rétroéclairage de dispositifs d’affichage à écran plat
853939800080;8539 39 80;6; autres
853941000010;;4;" Lampes et tubes à rayons ultraviolets ou infrarouges; lampes à arc"
853941000080;8539 41 00;5; Lampes à arc
853949000080;8539 49 00;5; autres
853951000010;;4; Sources lumineuses à diodes émettrices de lumière (LED)
853951000080;8539 51 00;5; Modules à diodes émettrices de lumière (LED)
853952000080;8539 52 00;5; Lampes et tubes à diodes émettrices de lumière (LED)
853990000080;8539 90;4; Parties
853990100080;8539 90 10;5; Culots
853990900080;8539 90 90;5; autres
854000000080;8540;3;Lampes, tubes et valves électroniques à cathode chaude, à cathode froide ou à photocathode (lampes, tubes et valves à vide, à vapeur ou à gaz, tubes redresseurs à vapeur de mercure, tubes cathodiques, tubes et valves pour caméras de télévision, par exemple), autres que ceux du no 8539
854011000010;;4; Tubes cathodiques pour récepteurs de télévision, y compris les tubes pour moniteurs vidéo
854011000080;8540 11 00;5; en couleurs
854012000080;8540 12 00;5; en monochromes
854020000080;8540 20;4;" Tubes pour caméras de télévision; tubes convertisseurs ou intensificateurs d'images; autres tubes à photocathode"
854020100080;8540 20 10;5; Tubes pour caméras de télévision
854020800080;8540 20 80;5; autres tubes
854040000080;8540 40 00;4;" Tubes de visualisation des données graphiques en monochromes; tubes de visualisation des données graphiques, en couleurs avec un écran phosphorique d'espacement à points inférieur à 0,4 mm"
854060000080;8540 60 00;4; autres tubes cathodiques
854071000010;;4; Tubes pour hyperfréquences (magnétrons, klystrons, tubes à ondes progressives, carcinotrons, par exemple), à l'exclusion des tubes commandés par grille
854071000080;8540 71 00;5; Magnétrons
854079000080;8540 79 00;5; autres
854081000010;;4; autres lampes, tubes et valves
854081000080;8540 81 00;5; Tubes de réception ou d'amplification
854089000080;8540 89 00;5; autres
854091000010;;4; Parties
854091000080;8540 91 00;5; de tubes cathodiques
854099000080;8540 99 00;5; autres
854100000080;8541;3;"Dispositifs à semiconducteur (par exemple, diodes, transistors, transducteurs à semiconducteur); dispositifs photosensibles à semiconducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière (LED), même assemblées avec d’autres diodes émettrices de lumière (LED); cristaux piézoélectriques montés"
854110000080;8541 10 00;4; Diodes, autres que les photodiodes et les diodes émettrices de lumière (LED)
854121000010;;4; Transistors, autres que les phototransistors
854121000080;8541 21 00;5; à pouvoir de dissipation inférieur à 1 W
854129000080;8541 29 00;5; autres
854130000080;8541 30 00;4; Thyristors, diacs et triacs, autres que les dispositifs photosensibles
854141000010;;4;" Dispositifs photosensibles à semiconducteur, y compris les cellules photovoltaïques même assemblées en modules ou constituées en panneaux; diodes émettrices de lumière (LED)"
854141000080;8541 41 00;5; Diodes émettrices de lumière (LED)
854142000080;8541 42 00;5; Cellules photovoltaïques non assemblées en modules ni constituées en panneaux
854143000080;8541 43 00;5; Cellules photovoltaïques assemblées en modules ou constituées en panneaux
854149000080;8541 49 00;5; autres
854151000010;;4; autres dispositifs à semiconducteur
854151000080;8541 51 00;5; Transducteurs à semiconducteur
854159000080;8541 59 00;5; autres
854160000080;8541 60 00;4; Cristaux piézoélectriques montés
854190000080;8541 90 00;4; Parties
854200000080;8542;3;Circuits intégrés électroniques
854231000010;;4; Circuits intégrés électroniques
854231000080;8542 31;5; Processeurs et contrôleurs, même combinés avec des mémoires, des convertisseurs, des circuits logiques, des amplificateurs, des horloges, des circuits de synchronisation ou d’autres circuits
854231110010;;6; Marchandises mentionnées dans la note 12 b) 3) et 4) du présent chapitre
854231110080;8542 31 11;7; Circuits intégrés à composants multiples
854231190080;8542 31 19;7; autres
854231900080;8542 31 90;6; autres
854232000080;8542 32;5; Mémoires
854232110010;;6; Marchandises mentionnées dans la note 12 b) 3) et 4) du présent chapitre
854232110080;8542 32 11;7; Circuits intégrés à composants multiples
854232190080;8542 32 19;7; autres
854232310010;;6; autres
854232310020;;7; Mémoires dynamiques à lectureécriture à accès aléatoire (DRAMs)
854232310080;8542 32 31;8; dont la capacité de mémorisation n'excède pas 512 Mbits
854232390080;8542 32 39;8; dont la capacité de mémorisation excède 512 Mbits
854232450080;8542 32 45;7; Mémoires statiques à lectureécriture à accès aléatoire (SRAMs), y compris les antémémoires à lectureécriture à accès aléatoire (cacheRAMs)
854232550080;8542 32 55;7; Mémoires à lecture exclusivement, programmables, effaçables aux rayons ultraviolets (EPROMs)
854232610010;;7; Mémoires à lecture exclusivement, effaçables électriquement, programmables (E²PROMs), y compris les flash E²PROMs
854232610020;;8; Flash E²PROMs
854232610080;8542 32 61;9; dont la capacité de mémorisation n'excède pas 512 Mbits
854232690080;8542 32 69;9; dont la capacité de mémorisation excède 512 Mbits
854232750080;8542 32 75;8; autres
854232900080;8542 32 90;7; autres mémoires
854233000080;8542 33;5; Amplificateurs
854233100080;8542 33 10;6; Circuits intégrés à composants multiples
854233900080;8542 33 90;6; autres
854239000080;8542 39;5; autres
854239110010;;6; Marchandises mentionnées dans la note 12 b) 3) et 4) du présent chapitre
854239110080;8542 39 11;7; Circuits intégrés à composants multiples
854239190080;8542 39 19;7; autres
854239900080;8542 39 90;6; autres
854290000080;8542 90 00;4; Parties
854300000080;8543;3;Machines et appareils électriques ayant une fonction propre, non dénommés ni compris ailleurs dans le présent chapitre
854310000080;8543 10 00;4; Accélérateurs de particules
854320000080;8543 20 00;4; Générateurs de signaux
854330000080;8543 30;4; Machines et appareils de galvanoplastie, électrolyse ou électrophorèse
854330400080;8543 30 40;5; Machines de galvanoplastie et d’électrolyse des types utilisés exclusivement ou principalement pour la fabrication de circuits imprimés
854330700080;8543 30 70;5; autres
854340000080;8543 40 00;4; Cigarettes électroniques et dispositifs de vaporisation électriques personnels similaires
854370000080;8543 70;4; autres machines et appareils
854370010080;8543 70 01;5; Articles spécifiquement conçus pour être raccordés à des appareils ou instruments télégraphiques ou téléphoniques ou à des réseaux télégraphiques ou téléphoniques
854370020080;8543 70 02;5; Amplificateurs hyperfréquence
854370030080;8543 70 03;5; Commandes sans fil de consoles de jeux vidéo utilisant la transmission infrarouge
854370040080;8543 70 04;5; Enregistreurs numériques de données de vol
854370050080;8543 70 05;5; Lecteurs électroniques portatifs à piles servant à l'enregistrement et à la reproduction de textes, d'images fixes et de fichiers audio
854370060080;8543 70 06;5; Appareils de traitement de signaux numériques pouvant être connectés à un réseau filaire ou sans fil pour le mixage du son
854370070080;8543 70 07;5; Dispositifs éducatifs électroniques interactifs portatifs principalement conçus pour les enfants
854370080080;8543 70 08;5; Machines de nettoyage au plasma qui éliminent les contaminants organiques des échantillons et supports d'échantillons pour la microscopie électronique
854370090080;8543 70 09;5; Dispositifs de commande tactile (dénommés écrans tactiles) sans capacité d'affichage, destinés à être incorporés dans des appareils d'affichage et fonctionnant en détectant et en localisant la pression appliquée sur la surface d'affichage
854370100080;8543 70 10;5; Machines électriques avec fonctions de traduction ou de dictionnaire
854370300080;8543 70 30;5; Amplificateurs d'antennes
854370500080;8543 70 50;5; Bancs et ciels solaires et appareils similaires pour le bronzage
854370600080;8543 70 60;5; Électrificateurs de clôtures
854370900080;8543 70 90;5; autres
854390000080;8543 90 00;4; Parties
854400000080;8544;3;"Fils, câbles (y compris les câbles coaxiaux) et autres conducteurs isolés pour l'électricité (même laqués ou oxydés anodiquement), munis ou non de pièces de connexion; câbles de fibres optiques, constitués de fibres gainées individuellement, même comportant des conducteurs électriques ou munis de pièces de connexion"
854411000010;;4; Fils pour bobinages
854411000080;8544 11;5; en cuivre
854411100080;8544 11 10;6; émaillés ou laqués
854411900080;8544 11 90;6; autres
854419000080;8544 19 00;5; autres
854420000080;8544 20 00;4; Câbles coaxiaux et autres conducteurs électriques coaxiaux
854430000080;8544 30 00;4; Jeux de fils pour bougies d'allumage et autres jeux de fils des types utilisés dans les moyens de transport
854442000010;;4; autres conducteurs électriques, pour tensions n'excédant pas 1000 V
854442000080;8544 42;5; munis de pièces de connexion
854442100080;8544 42 10;6; des types utilisés pour les télécommunications
854442900080;8544 42 90;6; autres
854449000080;8544 49;5; autres
854449200080;8544 49 20;6; des types utilisés pour les télécommunications, pour tensions n'excédant pas 80 V
854449910010;;6; autres
854449910080;8544 49 91;7; Fils et câbles, d'un diamètre de brin excédant 0,51 mm
854449930010;;7; autres
854449930080;8544 49 93;8; pour tensions n'excédant pas 80 V
854449950080;8544 49 95;8; pour tensions excédant 80 V mais inférieures à 1000 V
854449990080;8544 49 99;8; pour une tension de 1000 V
854460000080;8544 60;4; autres conducteurs électriques, pour tensions excédant 1000 V
854460100080;8544 60 10;5; avec conducteur en cuivre
854460900080;8544 60 90;5; avec autres conducteurs
854470000080;8544 70 00;4; Câbles de fibres optiques
854500000080;8545;3;Électrodes en charbon, balais en charbon, charbons pour lampes ou pour piles et autres articles en graphite ou en autre carbone, avec ou sans métal, pour usages électriques
854511000010;;4; Électrodes
854511000080;8545 11 00;5; des types utilisés pour fours
854519000080;8545 19 00;5; autres
854520000080;8545 20 00;4; Balais
854590000080;8545 90;4; autres
854590100080;8545 90 10;5; Résistances chauffantes
854590900080;8545 90 90;5; autres
854600000080;8546;3;Isolateurs en toutes matières pour l'électricité
854610000080;8546 10 00;4; en verre
854620000080;8546 20 00;4; en céramique
854690000080;8546 90;4; autres
854690100080;8546 90 10;5; en matières plastiques
854690900080;8546 90 90;5; autres
854700000080;8547;3;"Pièces isolantes, entièrement en matières isolantes ou comportant de simples pièces métalliques d'assemblage (douilles à pas de vis, par exemple) noyées dans la masse, pour machines, appareils ou installations électriques, autres que les isolateurs du no 8546; tubes isolateurs et leurs pièces de raccordement, en métaux communs, isolés intérieurement"
854710000080;8547 10 00;4; Pièces isolantes en céramique
854720000080;8547 20 00;4; Pièces isolantes en matières plastiques
854790000080;8547 90 00;4; autres
854800000080;8548 00;3;Parties électriques de machines ou d’appareils, non dénommées ni comprises ailleurs dans le présent chapitre
854800200080;8548 00 20;4; Mémoires sous formes multicombinatoires, telles que, par exemple, les piles (stack) DRAM et modules
854800300080;8548 00 30;4; Unités de rétroéclairage à diodes électroluminescentes (DEL), qui sont des sources lumineuses constituées d'une ou de plusieurs DEL, d'un ou de plusieurs connecteurs et d'autres composants passifs, montées sur un circuit imprimé ou sur un substrat similaire, associées ou non à un composant optique ou à des diodes de protection et conçues pour le rétroéclairage de dispositifs d'affichage à cristaux liquides (LCD)
854800900080;8548 00 90;4; autres
854900000080;8549;3;Déchets et débris électriques et électroniques
854911000010;;4;" Déchets et débris de piles, de batteries de piles et d'accumulateurs électriques; piles et batteries de piles électriques hors d'usage et accumulateurs électriques hors d'usage"
854911000080;8549 11;5;" Déchets et débris d’accumulateurs au plomb et à l’acide; accumulateurs au plomb et à l’acide hors d’usage"
854911100080;8549 11 10;6; Accumulateurs au plomb et à l’acide hors d’usage
854911900080;8549 11 90;6; Déchets et débris d’accumulateurs au plomb et à l’acide
854912000080;8549 12;5; autres, contenant du plomb, du cadmium ou du mercure
854912100080;8549 12 10;6; Piles et batteries de piles électriques hors d'usage
854912200080;8549 12 20;6; Accumulateurs électriques hors d'usage
854912900080;8549 12 90;6; autres
854913000080;8549 13;5; Triés par type de composant chimique et ne contenant ni plomb, ni cadmium ni mercure
854913100080;8549 13 10;6; Piles et batteries de piles électriques hors d'usage
854913200080;8549 13 20;6; Accumulateurs électriques hors d'usage
854913900080;8549 13 90;6; autres
854914000080;8549 14;5; en vrac et ne contenant ni plomb, ni cadmium ni mercure
854914100080;8549 14 10;6; Piles et batteries de piles électriques hors d'usage
854914200080;8549 14 20;6; Accumulateurs électriques hors d'usage
854914900080;8549 14 90;6; autres
854919000080;8549 19;5; autres
854919100080;8549 19 10;6; Piles et batteries de piles électriques hors d'usage
854919200080;8549 19 20;6; Accumulateurs électriques hors d'usage
854919900080;8549 19 90;6; autres
854921000010;;4; Des types utilisés principalement pour la récupération des métaux précieux
854921000080;8549 21 00;5; Contenant des piles et batteries de piles électriques, des accumulateurs électriques, des interrupteurs au mercure, du verre de tubes cathodiques et autres verres activés, ou des composants électriques ou électroniques contenant du cadmium, du mercure, du plomb ou des polychlorobiphényles (PCB)
854929000080;8549 29 00;5; autres
854931000010;;4; autres assemblages électriques et électroniques et les cartes de circuits imprimés
854931000080;8549 31 00;5; Contenant des piles et batteries de piles électriques, des accumulateurs électriques, des interrupteurs au mercure, du verre de tubes cathodiques et autres verres activés, ou des composants électriques ou électroniques contenant du cadmium, du mercure, du plomb ou des polychlorobiphényles (PCB)
854939000080;8549 39 00;5; autres
854991000010;;4; autres
854991000080;8549 91 00;5; Contenant des piles et batteries de piles électriques, des accumulateurs électriques, des interrupteurs au mercure, du verre de tubes cathodiques et autres verres activés, ou des composants électriques ou électroniques contenant du cadmium, du mercure, du plomb ou des polychlorobiphényles (PCB)
854999000080;8549 99 00;5; autres
860011000090;XVII;1;SECTION XVII  MATÉRIEL DE TRANSPORT
860021000090;86;2;"CHAPITRE 86  VÉHICULES ET MATÉRIEL POUR VOIES FERRÉES OU SIMILAIRES ET LEURS PARTIES; APPAREILS MÉCANIQUES (Y COMPRIS ÉLECTROMÉCANIQUES) DE SIGNALISATION POUR VOIES DE COMMUNICATIONS"
860100000080;8601;3;Locomotives et locotracteurs, à source extérieure d'électricité ou à accumulateurs électriques
860110000080;8601 10 00;4; à source extérieure d'électricité
860120000080;8601 20 00;4; à accumulateurs électriques
860200000080;8602;3;"Autres locomotives et locotracteurs; tenders"
860210000080;8602 10 00;4; Locomotives dieselélectriques
860290000080;8602 90 00;4; autres
860300000080;8603;3;Automotrices et autorails, autres que ceux du no 8604
860310000080;8603 10 00;4; à source extérieure d'électricité
860390000080;8603 90 00;4; autres
860400000080;8604 00 00;3;Véhicules pour l'entretien ou le service des voies ferrées ou similaires, même autopropulsés (wagonsateliers, wagonsgrues, wagons équipés de bourreuses à ballast, aligneuses pour voies, voitures d'essais et draisines, par exemple)
860500000080;8605 00 00;3;Voitures à voyageurs, fourgons à bagages, voitures postales et autres voitures spéciales, pour voies ferrées ou similaires (à l'exclusion des voitures du no 8604)
860600000080;8606;3;Wagons pour le transport sur rail de marchandises
860610000080;8606 10 00;4; Wagonsciternes et similaires
860630000080;8606 30 00;4; Wagons à déchargement automatique, autres que ceux du no 860610
860691000010;;4; autres
860691000080;8606 91;5; couverts et fermés
860691100080;8606 91 10;6; spécialement conçus pour le transport des produits à forte radioactivité (Euratom)
860691800080;8606 91 80;6; autres
860692000080;8606 92 00;5; ouverts, à parois non amovibles d'une hauteur excédant 60 cm (tombereaux)
860699000080;8606 99 00;5; autres
860700000080;8607;3;Parties de véhicules pour voies ferrées ou similaires
860711000010;;4; Bogies, bissels, essieux et roues, et leurs parties
860711000080;8607 11 00;5; Bogies et bissels de traction
860712000080;8607 12 00;5; autres bogies et bissels
860719000080;8607 19;5; autres, y compris les parties
860719100080;8607 19 10;6;" Essieux, montés ou non; roues et leurs parties"
860719900080;8607 19 90;6; Parties de bogies, bissels et similaires
860721000010;;4; Freins et leurs parties
860721000080;8607 21;5; Freins à air comprimé et leurs parties
860721100080;8607 21 10;6; coulés ou moulés en fonte, fer ou acier
860721900080;8607 21 90;6; autres
860729000080;8607 29 00;5; autres
860730000080;8607 30 00;4; Crochets et autres systèmes d'attelage, tampons de choc, et leurs parties
860791000010;;4; autres
860791000080;8607 91;5; de locomotives ou de locotracteurs
860791100080;8607 91 10;6; Boîtes d'essieux et leurs parties
860791900080;8607 91 90;6; autres
860799000080;8607 99;5; autres
860799100080;8607 99 10;6; Boîtes d'essieux et leurs parties
860799800080;8607 99 80;6; autres
860800000080;8608 00 00;3;"Matériel fixe de voies ferrées ou similaires; appareils mécaniques (y compris électromécaniques) de signalisation, de sécurité, de contrôle ou de commande pour voies ferrées ou similaires, routières ou fluviales, aires ou parcs de stationnement, installations portuaires ou aérodromes; leurs parties"
860900000080;8609 00;3;Cadres et conteneurs (y compris les conteneursciternes et les conteneursréservoirs) spécialement conçus et équipés pour un ou plusieurs modes de transport
860900100080;8609 00 10;4; Conteneurs munis de blindage en plomb de protection contre les radiations, pour le transport des matières radioactives (Euratom)
860900900080;8609 00 90;4; autres
870021000090;87;2;CHAPITRE 87  VOITURES AUTOMOBILES, TRACTEURS, CYCLES ET AUTRES VÉHICULES TERRESTRES, LEURS PARTIES ET ACCESSOIRES
870100000080;8701;3;Tracteurs (à l'exclusion des chariotstracteurs du no 8709)
870110000080;8701 10 00;4; Tracteurs à essieu simple
870121000010;;4; Tracteurs routiers pour semiremorques
870121000080;8701 21;5; uniquement à moteur à piston à allumage par compression (diesel ou semidiesel)
870121100080;8701 21 10;6; neufs
870121900080;8701 21 90;6; usagés
870122000080;8701 22;5; équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par compression (diesel ou semidiesel) et d’un moteur électrique
870122100080;8701 22 10;6; neufs
870122900080;8701 22 90;6; usagés
870123000080;8701 23;5; équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par étincelles et d’un moteur électrique
870123100080;8701 23 10;6; neufs
870123900080;8701 23 90;6; usagés
870124000080;8701 24;5; uniquement à moteur électrique pour la propulsion
870124100080;8701 24 10;6; neufs
870124900080;8701 24 90;6; usagés
870129000080;8701 29 00;5; autres
870130000080;8701 30 00;4; Tracteurs à chenilles
870191000010;;4; autres, d’une puissance de moteur
870191000080;8701 91;5; n’excédant pas 18 kW
870191100080;8701 91 10;6; Tracteurs agricoles et tracteurs forestiers, à roues
870191900080;8701 91 90;6; autres
870192000080;8701 92;5; excédant 18 kW mais n'excédant pas 37 kW
870192100080;8701 92 10;6; Tracteurs agricoles et tracteurs forestiers, à roues
870192900080;8701 92 90;6; autres
870193000080;8701 93;5; excédant 37 kW mais n'excédant pas 75 kW
870193100080;8701 93 10;6; Tracteurs agricoles et tracteurs forestiers, à roues
870193900080;8701 93 90;6; autres
870194000080;8701 94;5; excédant 75 kW mais n'excédant pas 130 kW
870194100080;8701 94 10;6; Tracteurs agricoles et tracteurs forestiers, à roues
870194900080;8701 94 90;6; autres
870195000080;8701 95;5; excédant 130 kW
870195100080;8701 95 10;6; Tracteurs agricoles et tracteurs forestiers, à roues
870195900080;8701 95 90;6; autres
870200000080;8702;3;Véhicules automobiles pour le transport de dix personnes ou plus, chauffeur inclus
870210000080;8702 10;4; uniquement à moteur à piston à allumage par compression (diesel ou semidiesel)
870210110010;;5; d'une cylindrée excédant 2500 cm³
870210110080;8702 10 11;6; neufs
870210190080;8702 10 19;6; usagés
870210910010;;5; d'une cylindrée n'excédant pas 2500 cm³
870210910080;8702 10 91;6; neufs
870210990080;8702 10 99;6; usagés
870220000080;8702 20;4; équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par compression (diesel ou semidiesel) et d’un moteur électrique
870220100080;8702 20 10;5; d'une cylindrée excédant 2500 cm³
870220900080;8702 20 90;5; d'une cylindrée n'excédant pas 2500 cm³
870230000080;8702 30;4; équipés à la fois, pour la propulsion, d’un moteur à piston à allumage par étincelles et d’un moteur électrique
870230100080;8702 30 10;5; d'une cylindrée excédant 2800 cm³
870230900080;8702 30 90;5; d'une cylindrée n'excédant pas 2800 cm³
870240000080;8702 40 00;4; uniquement à moteur électrique pour la propulsion
870290000080;8702 90;4; autres
870290110010;;5; à moteur à piston à allumage par étincelles
870290110020;;6; d'une cylindrée excédant 2800 cm³
870290110080;8702 90 11;7; neufs
870290190080;8702 90 19;7; usagés
870290310010;;6; d'une cylindrée n'excédant pas 2800 cm³
870290310080;8702 90 31;7; neufs
870290390080;8702 90 39;7; usagés
870290900080;8702 90 90;5; autres
870300000080;8703;3;Voitures de tourisme et autres véhicules automobiles principalement conçus pour le transport de personnes (autres que ceux du no 8702), y compris les voitures du type « break » et les voitures de course
870310000080;8703 10;4;" Véhicules spécialement conçus pour se déplacer sur la neige; véhicules spéciaux pour le transport de personnes sur les terrains de golf et véhicules similaires"
870310110080;8703 10 11;5; Véhicules spécialement conçus pour se déplacer sur la neige, à moteur à piston à allumage par compression (diesel ou semidiesel) ou à moteur à piston à allumage par étincelles
870310180080;8703 10 18;5; autres
870321000010;;4; autres véhicules, uniquement à moteur à piston à allumage par étincelles
870321000080;8703 21;5; d'une cylindrée n'excédant pas 1000 cm³
870321100080;8703 21 10;6; neufs
870321900080;8703 21 90;6; usagés
870322000080;8703 22;5; d'une cylindrée excédant 1000 cm³ mais n'excédant pas 1500 cm³
870322100080;8703 22 10;6; neufs
870322900080;8703 22 90;6; usagés
870323000080;8703 23;5; d'une cylindrée excédant 1500 cm³ mais n'excédant pas 3000 cm³
870323110010;;6; neufs
870323110080;8703 23 11;7; Caravanes automotrices
870323190080;8703 23 19;7; autres
870323900080;8703 23 90;6; usagés
870324000080;8703 24;5; d'une cylindrée excédant 3000 cm³
870324100080;8703 24 10;6; neufs
870324900080;8703 24 90;6; usagés
870331000010;;4; autres véhicules, uniquement à moteur à piston à allumage par compression (diesel ou semidiesel)
